PlantId,PlantName,OperatorID,OperatorName,State,BalancingAuthorityCode,PrimeMover,PrimeFuel,ElecFuelMMBTU,NetGenMWh
60376,"Clean Energy Future-Lordstown, LLC",60170,"Clean Energy Future-Lordstown, LLC",OH,PJM,CT,NG,"38,112,590","3,789,000"
60378,NHA at Mansfield NJ,57044,"Constellation Solar New Jersey, LLC",NJ,PJM,PV,SUN,"58,549","6,621"
60384,Hertford Solar Farm,60183,"SolNCPower10, LLC",NC,PJM,PV,SUN,"79,031","8,937"
60388,Morgantown,55858,EDL Inc,PA,PJM,IC,LFG,"53,659","5,478"
60390,Beech Ridge Energy Storage,49893,Invenergy Services LLC,WV,PJM,BA,MWH,0,"-12,339"
60395,MC1 Solar,60190,"MC1 Solar Farm, LLC",NC,PJM,PV,SUN,"78,473","8,874"
60410,"Sullivan Solar, LLC",61060,Cypress Creek Renewables,IN,PJM,PV,SUN,"79,446","8,984"
60415,"Hardison Farm Solar, LLC",61060,Cypress Creek Renewables,NC,PJM,PV,SUN,"86,884","9,825"
60417,Modlin Solar Farm,61060,Cypress Creek Renewables,NC,PJM,PV,SUN,"83,291","9,419"
60422,Morgan's Corner,19876,Virginia Electric & Power Co,NC,PJM,PV,SUN,"273,143","30,888"
60437,Bernards Solar,56990,NJR Clean Energy Ventures Corporation,NJ,PJM,PV,SUN,"39,429","4,459"
60438,Whitakers Farm (Fisher Rd),64778,"Strata Manager, LLC",NC,PJM,PV,SUN,"56,277","6,364"
60447,Presbyterian Senior Living Service,63249,Terraform Arcadia,MD,PJM,PV,SUN,"12,362","1,398"
60461,The Clorox Company,60947,Tesla Inc.,MD,PJM,PV,SUN,"23,106","2,613"
60464,Tenaska Westmoreland Generating Station,60249,"Tenaska Pennsylvania Partners, LLC",PA,PJM,CA,NG,"1,823,595","2,392,375"
60464,Tenaska Westmoreland Generating Station,60249,"Tenaska Pennsylvania Partners, LLC",PA,PJM,CT,NG,"44,900,674","4,723,387"
60465,Chesapeake College,60947,Tesla Inc.,MD,PJM,PV,SUN,"22,178","2,508"
60470,Paulding Wind Farm III,60258,Paulding Wind Farm III LLC,OH,PJM,WT,WND,"2,732,488","309,000"
60471,Green River Wind Farm,60259,"Green River Wind Farm Phase 1, LLC",IL,PJM,WT,WND,"4,809,134","543,835"
60484,"Williamston West Farm, LLC",64778,"Strata Manager, LLC",NC,PJM,PV,SUN,"76,668","8,670"
60487,"River Road Solar, LLC",60280,"River Road Solar, LLC",NC,PJM,PV,SUN,"76,650","8,668"
60489,Hamilton Solar-Crosswicks,60267,"Hartz Solar Hamilton, LLC",NJ,PJM,PV,SUN,"81,073","9,168"
60496,MEBA,60281,"Altus Power America Management, LLC",MD,PJM,PV,SUN,"21,488","2,430"
60499,Jefferson Avenue,60268,"Hartz Solar, LLC",NJ,PJM,PV,SUN,"18,252","2,064"
60500,Westside Avenue,60268,"Hartz Solar, LLC",NJ,PJM,PV,SUN,"3,784",428
60501,Hartz Way,60268,"Hartz Solar, LLC",NJ,PJM,PV,SUN,"10,374","1,173"
60510,Two Mile Desert Project,58871,Citizens Enterprises Corporation,NC,PJM,PV,SUN,"251,470","28,437"
60551,Big Level Wind,60328,Big Level Wind LLC,PA,PJM,WT,WND,"2,256,044","255,122"
60584,Oceana Solar,19876,Virginia Electric & Power Co,VA,PJM,PV,SUN,"298,018","33,701"
60587,Kelly Creek Wind Project,57170,"EDF Renewable Asset Holdings, Inc.",IL,PJM,WT,WND,"5,484,422","620,199"
60589,CPV Fairview Energy Center,60350,"CPV Fairview, LLC",PA,PJM,CA,NG,"2,691,852","2,662,546"
60589,CPV Fairview Energy Center,60350,"CPV Fairview, LLC",PA,PJM,CA,OG,0,0
60589,CPV Fairview Energy Center,60350,"CPV Fairview, LLC",PA,PJM,CT,NG,"48,322,722","5,236,655"
60589,CPV Fairview Energy Center,60350,"CPV Fairview, LLC",PA,PJM,CT,OG,0,0
60604,Wye Mills VNEM CSG,60947,Tesla Inc.,MD,PJM,PV,SUN,"168,202","19,021"
60611,Summit Farms Solar,60359,"Summit Farms Solar, LLC",NC,PJM,PV,SUN,"982,369","111,090"
60617,AEP Churubusco NaS,9324,Indiana Michigan Power Co,IN,PJM,BA,MWH,0,0
60618,AEP Bluffton NaS,14006,Ohio Power Co,OH,PJM,BA,MWH,0,-203
60622,DG AMP Solar Bowling Green,60370,"DG AMP Solar, LLC",OH,PJM,PV,SUN,"354,419","40,079"
60637,Cork Oak Solar,60380,"Cork Oak Solar, LLC",NC,PJM,PV,SUN,"318,349","36,000"
60638,Sunflower Solar,60381,"Sunflower Solar, LLC",NC,PJM,PV,SUN,"286,841","32,437"
60656,McHenry Battery Storage,57170,"EDF Renewable Asset Holdings, Inc.",IL,PJM,BA,MWH,0,0
60660,Willey Battery Utility,60394,"Willey Battery Utility, LLC",OH,PJM,BA,MWH,0,"-1,332"
60662,Archdiocese of Baltimore J,61419,"Constellation Solar MC, LLC",MD,PJM,PV,SUN,"30,693","3,471"
60663,Archdiocese of Baltimore L,61419,"Constellation Solar MC, LLC",MD,PJM,PV,SUN,"30,949","3,500"
60664,Baltimore City B,61419,"Constellation Solar MC, LLC",MD,PJM,PV,SUN,"29,074","3,288"
60665,Baltimore City D,61419,"Constellation Solar MC, LLC",MD,PJM,PV,SUN,"28,405","3,212"
60666,Baltimore City F,61419,"Constellation Solar MC, LLC",MD,PJM,PV,SUN,"28,192","3,188"
60667,Baltimore City G,61419,"Constellation Solar MC, LLC",MD,PJM,PV,SUN,"28,519","3,225"
60668,City of Havre De Grace C,61419,"Constellation Solar MC, LLC",MD,PJM,PV,SUN,"26,847","3,036"
60669,Sod Run WTP A,61419,"Constellation Solar MC, LLC",MD,PJM,PV,SUN,"30,492","3,448"
60681,"Annapolis Solar Park, LLC",61827,"Annapolis Solar Park, LLC",MD,PJM,PV,SUN,"203,035","22,960"
60708,Havre de Grace II - E at Perryman,61419,"Constellation Solar MC, LLC",MD,PJM,PV,SUN,"17,923","2,027"
60709,IFF Hazlet,61944,Goldman Sachs Renewable Power LLC,NJ,PJM,PV,SUN,"42,729","4,832"
60727,East Orange Solar,61944,Goldman Sachs Renewable Power LLC,NJ,PJM,PV,SUN,"54,031","6,110"
60728,Howell Solar,61944,Goldman Sachs Renewable Power LLC,NJ,PJM,PV,SUN,"103,948","11,755"
60729,Raritan Solar,61944,Goldman Sachs Renewable Power LLC,NJ,PJM,PV,SUN,"107,299","12,134"
60732,Frankford Solar,61944,Goldman Sachs Renewable Power LLC,NJ,PJM,PV,SUN,"89,763","10,151"
60733,Brickyard Solar,61944,Goldman Sachs Renewable Power LLC,NJ,PJM,PV,SUN,"16,316","1,845"
60734,Bordentown Solar,61944,Goldman Sachs Renewable Power LLC,NJ,PJM,PV,SUN,"87,440","9,888"
60735,Longview Solar,61944,Goldman Sachs Renewable Power LLC,MD,PJM,PV,SUN,"225,214","25,468"
60737,Church Hill,61944,Goldman Sachs Renewable Power LLC,MD,PJM,PV,SUN,"84,556","9,562"
60739,DSM Solar,61944,Goldman Sachs Renewable Power LLC,NJ,PJM,PV,SUN,"50,671","5,730"
60740,Pittsgrove Solar,61944,Goldman Sachs Renewable Power LLC,NJ,PJM,PV,SUN,"26,379","2,983"
60742,Argonne National Laboratory CHP,60444,Argonne National Laboratory,IL,PJM,GT,NG,"369,883","32,051"
60746,Silvi Gibraltar Rock,63069,CVI CleanCapital Solar 5 LLC,NJ,PJM,PV,SUN,"32,850","3,715"
60747,Seabrook Village,63069,CVI CleanCapital Solar 5 LLC,NJ,PJM,PV,SUN,"35,425","4,006"
60752,Gloucester Community College Solar,61944,Goldman Sachs Renewable Power LLC,NJ,PJM,PV,SUN,"32,393","3,663"
60755,Spartan,60281,"Altus Power America Management, LLC",NJ,PJM,PV,SUN,"123,802","14,000"
60759,Freeze Solar,56997,Marina Energy LLC,NJ,PJM,PV,SUN,"18,127","2,050"
60762,Pfizer Peapack Solar,63069,CVI CleanCapital Solar 5 LLC,NJ,PJM,PV,SUN,"73,504","8,312"
60763,Holland Solar,61944,Goldman Sachs Renewable Power LLC,NJ,PJM,PV,SUN,"28,432","3,215"
60765,L'Oreal Franklin,61944,Goldman Sachs Renewable Power LLC,NJ,PJM,PV,SUN,"14,503","1,640"
60766,L'Oreal Monmouth,61944,Goldman Sachs Renewable Power LLC,NJ,PJM,PV,SUN,"22,179","2,508"
60769,Lower Cape May HS,61944,Goldman Sachs Renewable Power LLC,NJ,PJM,PV,SUN,"21,028","2,378"
60771,Timber Creek HS,61944,Goldman Sachs Renewable Power LLC,NJ,PJM,PV,SUN,"10,613","1,200"
60772,Adams Ave MS and HS,61944,Goldman Sachs Renewable Power LLC,NJ,PJM,PV,SUN,"35,407","4,004"
60776,Community Foodbank of NJ,60462,Community Foodbank of NJ,NJ,PJM,PV,SUN,"6,985",790
60781,Royal Wine Corp Solar Power Plant,60467,Royal Wine Corp,NJ,PJM,PV,SUN,"10,319","1,167"
60782,"Barnhill Road Solar, LLC",61060,Cypress Creek Renewables,NC,PJM,PV,SUN,"45,417","5,136"
60783,"Leggett Solar, LLC",61060,Cypress Creek Renewables,NC,PJM,PV,SUN,"80,603","9,115"
60787,"Williamston Speight Solar, LLC",60454,"Williamston Speight Solar, LLC",NC,PJM,PV,SUN,"250,611","28,340"
60797,Lake Forest Hospital Central Energy Plant,60481,Northwestern Lake Forest Hospital,IL,PJM,IC,NG,"4,144",367
60802,ACCC Mays Landing,61944,Goldman Sachs Renewable Power LLC,NJ,PJM,PV,SUN,"17,846","2,018"
60803,Deutsche Bank- Piscataway Solar,60960,Deutsche Bank,NJ,PJM,PV,SUN,"8,667",980
60804,"Gemini Technologies Services, Inc. Solar",60961,"Gemini Technologies Services, Inc.",NJ,PJM,PV,SUN,"12,989","1,469"
60805,Beaver Run,60281,"Altus Power America Management, LLC",NJ,PJM,PV,SUN,"79,002","8,934"
60806,North Bergen Solar,60268,"Hartz Solar, LLC",NJ,PJM,PV,SUN,"19,083","2,158"
60808,US Foods Solar,58677,CD US Solar MT1 LLC,NJ,PJM,PV,SUN,0,0
60809,"Summit Water Nexus Mt. Holly, LLC Solar",60955,"Summit Water Nexus, Mount Holly, LLC",NJ,PJM,PV,SUN,"13,715","1,551"
60810,Sabert Solar,61023,Sabert Corporation,NJ,PJM,PV,SUN,"14,651","1,657"
60820,Montgomery County Correctional Facility,60947,Tesla Inc.,MD,PJM,PV,SUN,"21,126","2,389"
60839,"Goya Foods, Inc- Jersey City Solar",60993,Goya Foods Inc.,NJ,PJM,PV,SUN,"34,100","3,856"
60840,"Goya Foods, Inc- Secaucus Solar",60993,Goya Foods Inc.,NJ,PJM,PV,SUN,"21,709","2,455"
60841,Prudential 55 Livingston Roseland Solar,64798,"Prudential Drive Investors, LLC",NJ,PJM,PV,SUN,"3,098",350
60842,Prudential 80 Livingston Roseland Solar,64798,"Prudential Drive Investors, LLC",NJ,PJM,PV,SUN,"4,762",539
60843,River Terminal Development Solar,16380,RTC Properties Inc,NJ,PJM,PV,SUN,"28,493","3,222"
60847,Garrett County - DPU Treatment Plant,60947,Tesla Inc.,MD,PJM,PV,SUN,"15,344","1,735"
60848,Temple Solar Arrays,60508,"UGI Energy Services, LLC",PA,PJM,PV,SUN,"22,390","2,532"
60849,Emmitsburg Solar Arrays,60508,"UGI Energy Services, LLC",MD,PJM,PV,SUN,"25,043","2,832"
60857,NES Rutgers Solar,60516,NES Rutgers LLC,NJ,PJM,PV,SUN,"10,284","1,163"
60863,Cooperative Solar One,5580,"East Kentucky Power Coop, Inc",KY,PJM,PV,SUN,"116,763","13,204"
60882,Carl Friedrich Gauss Solar,59462,"Heelstone Energy Holdings, LLC",NC,PJM,PV,SUN,"80,357","9,087"
60913,Ohio Northern University Solar Site,60571,"AEP Onsite Partners, LLC",OH,PJM,PV,SUN,"40,581","4,589"
60915,Correctional Solar LLC,58468,Dominion Renewable Energy,VA,PJM,PV,SUN,"300,379","33,968"
60916,"Sussex Drive, LLC",58468,Dominion Renewable Energy,VA,PJM,PV,SUN,"339,924","38,440"
60917,Buckingham Solar LLC,58468,Dominion Renewable Energy,VA,PJM,PV,SUN,"302,775","34,239"
60923,Clyde Solar Array,60571,"AEP Onsite Partners, LLC",OH,PJM,PV,SUN,"33,957","3,840"
60933,Hopewell Cogeneration NJ,63953,Hopewell Campus Owners LLC,NJ,PJM,IC,NG,"16,737","1,506"
60968,Scott-II Solar LLC,58468,Dominion Renewable Energy,VA,PJM,PV,SUN,"367,586","41,568"
60985,Elizabethtown Solar,61012,AES Distributed Energy,PA,PJM,PV,SUN,"25,972","2,937"
60990,"Florence Solar W3-080, LLC",60281,"Altus Power America Management, LLC",NJ,PJM,PV,SUN,"102,535","11,595"
60992,Northern Cardinal Solar,63249,Terraform Arcadia,NC,PJM,PV,SUN,"33,381","3,775"
60994,French's Landfill PV,60640,"Brick Standard, LLC",NJ,PJM,PV,SUN,"60,991","6,897"
60997,Everett PV1,58970,"Ecoplexus, Inc",NC,PJM,PV,SUN,"172,677","19,527"
60998,Underwood PV2,58970,"Ecoplexus, Inc",NC,PJM,PV,SUN,"289,157","32,699"
61004,Whirlpool Corporation - Ottawa Wind Farm,60644,OEE XXIV LLC,OH,PJM,WT,WND,"34,814","3,937"
61005,Whirlpool Corporation - Marion Wind Farm,60645,OEE XXIII LLC,OH,PJM,WT,WND,"79,234","8,960"
61011,Chestnut Solar,60656,Chestnut Solar LLC,NC,PJM,PV,SUN,"1,307,183","147,821"
61023,Hollyfield,19876,Virginia Electric & Power Co,VA,PJM,PV,SUN,"265,943","30,074"
61028,Hickory Run Energy Station,60659,"Hickory Run Energy, LLC",PA,PJM,CA,NG,"1,810,570","2,294,857"
61028,Hickory Run Energy Station,60659,"Hickory Run Energy, LLC",PA,PJM,CT,NG,"41,071,057","4,077,504"
61031,Floyd Road Solar Farm,60025,Greenbacker Renewable Energy Corporation,NC,PJM,PV,SUN,"91,966","10,400"
61035,Birdsboro Power,60672,Birdsboro Power LLC,PA,PJM,CS,NG,"22,053,028","3,465,083"
61053,Greenfield Solar Park,9234,Indiana Municipal Power Agency,IN,PJM,PV,SUN,"43,507","4,920"
61054,IMPA Anderson Solar Park 2,9234,Indiana Municipal Power Agency,IN,PJM,PV,SUN,"119,698","13,536"
61055,DG AMP Solar Front Royal,60370,"DG AMP Solar, LLC",VA,PJM,PV,SUN,"38,584","4,363"
61073,Pemberton Road I,56990,NJR Clean Energy Ventures Corporation,NJ,PJM,PV,SUN,"117,850","13,327"
61074,Pemberton Road II,56990,NJR Clean Energy Ventures Corporation,NJ,PJM,PV,SUN,"117,965","13,340"
61126,Bedford Solar,63026,"Oppidum Renewables USA, LLC",VA,PJM,PV,SUN,"45,790","5,178"
61131,Tolson Solar,63026,"Oppidum Renewables USA, LLC",NC,PJM,PV,SUN,"44,871","5,074"
61134,Phelps 158 Solar Farm,60025,Greenbacker Renewable Energy Corporation,NC,PJM,PV,SUN,"93,020","10,519"
61145,Brown County LFGTE Power Station,55858,EDL Inc,OH,PJM,IC,LFG,"318,880","26,810"
61162,RB Manufacturing LLC Belle Mead NJ,60752,RB Manufacturing LLC,NJ,PJM,PV,SUN,0,0
61185,Pfeffers,63249,Terraform Arcadia,MD,PJM,PV,SUN,"21,974","2,485"
61192,IKEA Joliet Rooftop PV System,57389,IKEA Property Inc,IL,PJM,PV,SUN,0,0
61198,Merck - Upper Gwynedd Solar Array,60812,Merck - Upper Gwynedd Solar Array,PA,PJM,PV,SUN,0,0
61206,Onyx - Allen Harim,60584,Onyx Asset Services Group,DE,PJM,PV,SUN,"15,193","1,718"
61224,"350 Clark Solar, NG, LLC",59254,NuGen Capital Management,NJ,PJM,PV,SUN,"16,483","1,864"
61248,Glopak Solar PV Power Plant,60864,Glopak Corporation,NJ,PJM,PV,SUN,"10,302","1,165"
61263,Wolf Run Energy,60875,Wolf Run Energy LLC,PA,PJM,IC,NG,"404,048","44,517"
61282,APG Combined Heat and Power Plant,60890,"US Dept of Army, Garrison, APG",MD,PJM,GT,DFO,0,0
61282,APG Combined Heat and Power Plant,60890,"US Dept of Army, Garrison, APG",MD,PJM,GT,NG,581,51
61287,"Sun Farm V, LLC",60025,Greenbacker Renewable Energy Corporation,NC,PJM,PV,SUN,"85,592","9,679"
61303,Bluff Point Wind Facility,60944,"Bluff Point Wind, LLC",IN,PJM,WT,WND,"3,365,505","380,584"
61310,Crittenden Solar Facility,55729,Duke Energy Kentucky Inc,KY,PJM,PV,SUN,"41,271","4,667"
61311,Walton 1 Solar Facility,55729,Duke Energy Kentucky Inc,KY,PJM,PV,SUN,"30,226","3,418"
61312,Walton 2 Solar Facility,55729,Duke Energy Kentucky Inc,KY,PJM,PV,SUN,"28,971","3,276"
61318,Mt. Jackson Solar,60952,"Energix Mt. Jackson, LLC.",VA,PJM,PV,SUN,"129,542","14,649"
61322,Long Ridge Energy Generation,61762,Long Ridge Energy Generation LLC,OH,PJM,CS,NG,"4,392,667","695,881"
61322,Long Ridge Energy Generation,61762,Long Ridge Energy Generation LLC,OH,PJM,CS,OG,0,0
61330,Hog Creek Wind Project,60969,Hog Creek Wind Project LLC,OH,PJM,WT,WND,"1,835,842","207,604"
61344,Otter Creek Wind Farm LLC,15399,Avangrid Renewables LLC,IL,PJM,WT,WND,"4,134,678","467,565"
61354,Princeton Solar Project,56990,NJR Clean Energy Ventures Corporation,NJ,PJM,PV,SUN,"31,587","3,572"
61356,Valfilm Wind Project,60996,OEE XXV LLC,OH,PJM,WT,WND,"62,636","7,083"
61358,IGS Solar I - BWI5,60994,"IGS Solar I, LLC",MD,PJM,PV,SUN,"8,719",986
61359,IGS Solar I - EWR5,60994,"IGS Solar I, LLC",NJ,PJM,PV,SUN,"14,336","1,621"
61360,IGS Solar I - EWR6,60994,"IGS Solar I, LLC",NJ,PJM,PV,SUN,"13,051","1,476"
61374,Hecate Energy Clarke County LLC,58468,Dominion Renewable Energy,VA,PJM,PV,SUN,"149,931","16,955"
61375,Hecate Energy Cherrydale LLC,58468,Dominion Renewable Energy,VA,PJM,PV,SUN,"335,963","37,992"
61406,Essex Solar Center,61230,"CD Arevon USA, Inc.",VA,PJM,PV,SUN,"365,967","41,385"
61422,"Southampton Solar, LLC",58468,Dominion Renewable Energy,VA,PJM,PV,SUN,"1,674,148","189,319"
61436,DG AMP Solar Orrville 3,60370,"DG AMP Solar, LLC",OH,PJM,PV,SUN,"29,050","3,285"
61437,DG AMP Solar Versailles,60370,"DG AMP Solar, LLC",OH,PJM,PV,SUN,"22,172","2,507"
61438,DG AMP Solar Jackson Center,60370,"DG AMP Solar, LLC",OH,PJM,PV,SUN,"25,372","2,869"
61457,Palmer Solar Center,61230,"CD Arevon USA, Inc.",VA,PJM,PV,SUN,"100,962","11,417"
61458,Martin Solar Center,61230,"CD Arevon USA, Inc.",VA,PJM,PV,SUN,"85,829","9,706"
61465,IGS Solar I - BWI2,61077,"IGS ORIX Solar I, LLC",MD,PJM,PV,SUN,"11,151","1,261"
61466,IOS - ERW9,61077,"IGS ORIX Solar I, LLC",NJ,PJM,PV,SUN,"36,548","4,133"
61473,Hopewell Valley High School Hybrid,61091,Hopewell Valley High School,NJ,PJM,BA,MWH,0,0
61473,Hopewell Valley High School Hybrid,61091,Hopewell Valley High School,NJ,PJM,PV,SUN,"6,668",754
61507,DG New Jersey Solar RLS Logistics,61111,"DG New Jersey Solar, LLC",NJ,PJM,PV,SUN,"42,039","4,754"
61515,DG Camden LLC Holtec,61113,"DG Camden, LLC",NJ,PJM,PV,SUN,"34,301","3,879"
61519,Baker Point,61060,Cypress Creek Renewables,MD,PJM,PV,SUN,"122,121","13,810"
61552,Fort Detrick Solar PV,61153,"Montevue Lane Solar, LLC",MD,PJM,PV,SUN,"181,112","20,481"
61581,"Davis Lane Solar, LLC",59462,"Heelstone Energy Holdings, LLC",NC,PJM,PV,SUN,"85,592","9,679"
61599,"New Road Solar, LLC",56990,NJR Clean Energy Ventures Corporation,NJ,PJM,PV,SUN,"143,608","16,240"
61600,Old Bridge Solar Farm,56990,NJR Clean Energy Ventures Corporation,NJ,PJM,PV,SUN,"119,858","13,554"
61601,Raritan Solar - 53 Highway,56990,NJR Clean Energy Ventures Corporation,NJ,PJM,PV,SUN,"108,053","12,219"
61608,Montgomery County Solar,61211,Montgomery County Solar,MD,PJM,PV,SUN,"23,346","2,640"
61630,William G Mennen Sports Solar,58753,Sunlight General Morris Solar LLC,NJ,PJM,PV,SUN,"9,453","1,069"
61637,Denison Solar Array,60571,"AEP Onsite Partners, LLC",OH,PJM,PV,SUN,"25,548","2,889"
61660,Whirlpool Corp-Greenville Wind Farm,61278,OEE XXVI LLC,OH,PJM,WT,WND,"95,938","10,849"
61729,Richmond Solar Site 2,9234,Indiana Municipal Power Agency,IN,PJM,PV,SUN,"120,805","13,661"
61735,Hilltopper Wind Project,61365,"Hilltopper Wind Project, LLC",IL,PJM,WT,WND,"4,950,436","559,814"
61737,Navy Yard Peaker Station,61353,Philadelphia Authority for Industrial Development,PA,PJM,BA,MWH,0,117
61737,Navy Yard Peaker Station,61353,Philadelphia Authority for Industrial Development,PA,PJM,IC,NG,"49,726","5,374"
61738,GWCC PV Solar Farm,61362,GWCC PV Solar Farm,MD,PJM,PV,SUN,"24,964","2,823"
61744,L'Oreal Solar - Florence,57210,L'Oreal USA Products Inc,KY,PJM,PV,SUN,"11,497","1,300"
61751,Rotor Clip,61373,MERIT SI,NJ,PJM,PV,SUN,"40,210","4,547"
61778,North 301 Solar,61401,"North 301 Solar, LLC",NC,PJM,PV,SUN,"356,842","40,353"
61781,Edenton Solar,61404,Edenton Solar,NC,PJM,PV,SUN,"83,558","9,449"
61794,Gateway Solar,61419,"Constellation Solar MC, LLC",MD,PJM,PV,SUN,"85,070","9,620"
61800,DG AMP Solar Smyrna,60370,"DG AMP Solar, LLC",DE,PJM,PV,SUN,"16,988","1,921"
61805,DG AMP Solar Piqua Staunton,60370,"DG AMP Solar, LLC",OH,PJM,PV,SUN,"23,584","2,667"
61813,"Ranchland Solar, LLC",61425,"Ranchland Solar, LLC",NC,PJM,PV,SUN,"1,189,136","134,472"
61818,DG AMP Solar Brewster,60370,"DG AMP Solar, LLC",OH,PJM,PV,SUN,"21,206","2,398"
61819,IKEA Conshohocken Rooftop PV System,57389,IKEA Property Inc,PA,PJM,PV,SUN,"8,948","1,012"
61822,"Princeton Energy Center, LLC",61440,Princeton Energy Center LLC,NJ,PJM,GT,NG,"301,883","21,415"
61822,"Princeton Energy Center, LLC",61440,Princeton Energy Center LLC,NJ,PJM,IC,DFO,0,0
61822,"Princeton Energy Center, LLC",61440,Princeton Energy Center LLC,NJ,PJM,PV,SUN,"1,673",189
61838,Cleveland Thermal,61457,"Cleveland Thermal, LLC",OH,PJM,ST,NG,"16,252","1,429"
61842,"Sun Farm VI, LLC",60025,Greenbacker Renewable Energy Corporation,NC,PJM,PV,SUN,"96,220","10,881"
61849,Danville,63249,Terraform Arcadia,VA,PJM,PV,SUN,0,0
61864,"Dix Solar, L.L.C",61483,"Dix Solar, L.L.C",NJ,PJM,PV,SUN,"181,812","20,560"
61890,NRG Chalk Point CT,61505,NRG Chalk Point CT,MD,PJM,GT,DFO,"5,550",241
61890,NRG Chalk Point CT,61505,NRG Chalk Point CT,MD,PJM,GT,NG,"11,850",704
61891,"Stryker 22, L.L.C.",61506,"Stryker 22, L.L.C.",NJ,PJM,BA,MWH,0,"-5,280"
61892,Plumsted 537 LLC,61507,Plumsted 537 LLC,NJ,PJM,BA,MWH,0,"-5,190"
61893,BNB Camden Solar,61508,BNB Camden Solar LLC,NJ,PJM,PV,SUN,"44,631","5,047"
61907,Springfield Solar Project,56990,NJR Clean Energy Ventures Corporation,NJ,PJM,PV,SUN,"94,832","10,724"
61914,Susquehanna University Solar,63249,Terraform Arcadia,PA,PJM,PV,SUN,"37,044","4,189"
61915,Bowie State Solar,63249,Terraform Arcadia,MD,PJM,PV,SUN,"22,461","2,540"
61923,ACUA,61522,"Viridity Energy Solutions, Inc.",NJ,PJM,BA,MWH,0,-159
61934,WHA Southbridge Solar Park CSG,61538,Ecogy Delaware II LLC.,DE,PJM,PV,SUN,"18,684","2,113"
61965,"Quakertown Solar Farm, LLC",56990,NJR Clean Energy Ventures Corporation,NJ,PJM,PV,SUN,"117,177","13,251"
61985,Colonial Trail West,5248,Dominion Energy Inc,VA,PJM,PV,SUN,"2,398,540","271,236"
61986,Spring Grove I,5248,Dominion Energy Inc,VA,PJM,PV,SUN,"1,913,483","216,384"
62011,Richmond Spider Solar,61012,AES Distributed Energy,VA,PJM,PV,SUN,"313,069","35,403"
62012,Pleinmont Solar 1,61012,AES Distributed Energy,VA,PJM,PV,SUN,"1,389,024","157,076"
62013,Pleinmont Solar 2,61012,AES Distributed Energy,VA,PJM,PV,SUN,"1,030,793","116,566"
62014,Highlander Solar Energy Station 1,61012,AES Distributed Energy,VA,PJM,PV,SUN,"2,611,506","295,319"
62027,Caldwell Wastewater Treatment Plant Hybrid,61597,Caldwell Wastewater Treatment Plant,NJ,PJM,BA,MWH,0,0
62027,Caldwell Wastewater Treatment Plant Hybrid,61597,Caldwell Wastewater Treatment Plant,NJ,PJM,PV,SUN,"8,295",938
62041,Cuyahoga County Landfill,61620,IOS II LLC,OH,PJM,PV,SUN,"42,198","4,772"
62043,First Baptist Church of Glenarden,61620,IOS II LLC,MD,PJM,PV,SUN,"25,652","2,901"
62054,Alpha Value Solar,61617,"Alpha Value Solar, LLC",NC,PJM,PV,SUN,"80,170","9,066"
62074,"Bd of Educ of Queen Anne's Cnty, Cnty HS",60947,Tesla Inc.,MD,PJM,PV,SUN,"27,873","3,152"
62119,University Park Solar,61675,SS PA II PSU LLC,PA,PJM,PV,SUN,"20,455","2,313"
62140,Puller Solar,5248,Dominion Energy Inc,VA,PJM,PV,SUN,"261,381","29,558"
62200,Hillcrest Solar,61697,"Hillcrest Solar I, LLC",OH,PJM,PV,SUN,"1,572,694","177,846"
62208,NIST Solar,60396,Constellation New Energy Inc.,MD,PJM,PV,SUN,"48,107","5,440"
62225,Hunterdon Health System Solar Project,61740,"NJ Solar 1, LLC",NJ,PJM,PV,SUN,"20,552","2,324"
62306,IFF Union Beach Project,56990,NJR Clean Energy Ventures Corporation,NJ,PJM,PV,SUN,"63,217","7,149"
62323,Macy's MD Joppa Solar Project,61821,"Northstar Macy's Maryland 2015, LLC",MD,PJM,PV,SUN,"25,574","2,892"
62325,46 Meadowlands Parkway,60268,"Hartz Solar, LLC",NJ,PJM,PV,SUN,"21,701","2,454"
62326,77 Metro Way,60268,"Hartz Solar, LLC",NJ,PJM,PV,SUN,"13,184","1,491"
62327,"Synergen Panorama, LLC CSG",60281,"Altus Power America Management, LLC",MD,PJM,PV,SUN,"81,399","9,205"
62328,"Mill Pond Solar, LLC",60025,Greenbacker Renewable Energy Corporation,NC,PJM,PV,SUN,"103,914","11,751"
62329,"Jamesville Road Solar, LLC",60025,Greenbacker Renewable Energy Corporation,NC,PJM,PV,SUN,"101,199","11,444"
62330,"Camden Dam Solar, LLC",60025,Greenbacker Renewable Energy Corporation,NC,PJM,PV,SUN,"97,317","11,005"
62331,Sol Phoenix,60025,Greenbacker Renewable Energy Corporation,MD,PJM,PV,SUN,"34,999","3,958"
62332,Blue Star,60025,Greenbacker Renewable Energy Corporation,MD,PJM,PV,SUN,"111,954","12,660"
62340,"Aulander Holloman Solar, LLC",61838,"Aulander Holloman Solar, LLC",NC,PJM,PV,SUN,"1,753,815","198,328"
62355,IKEA Norfolk Rooftop PV System,57389,IKEA Property Inc,VA,PJM,PV,SUN,"14,794","1,673"
62374,JBAB - Washington DC,61907,"JBAB Solar I, LLC.",DC,PJM,PV,SUN,"80,630","9,118"
